,turns,winner,increment_code,white_rating,black_rating,opening_name
3160,46,black,10+15,1417,1386,Sicilian Defense
3161,39,white,15+15,1405,1403,English Opening: King's English Variation
3162,84,black,15+15,1319,1395,Sicilian Defense
3163,56,black,15+15,1434,1383,Indian Game
3164,32,black,15+15,1421,1371,Hungarian Opening
3165,26,black,15+15,1054,1373,Hungarian Opening
3166,103,white,10+10,1943,1839,Philidor Defense
3167,80,black,15+0,1849,1968,French Defense
3168,51,white,15+0,1960,1857,Philidor Defense
3169,97,white,10+8,1909,1887,Philidor Defense
3170,159,white,8+0,1954,1902,Philidor Defense
3171,146,black,8+10,1950,1876,Philidor Defense
3172,98,black,15+2,1891,1912,Sicilian Defense
3173,41,white,15+0,2152,1895,Philidor Defense
3174,58,black,12+12,1943,1882,Philidor Defense
3175,16,black,20+5,1993,1868,Philidor Defense
3176,35,white,10+10,2177,1858,Philidor Defense
3177,65,white,10+5,2054,1876,Philidor Defense
3178,23,white,5+8,1906,1869,Philidor Defense
3179,41,white,5+5,1937,1870,Queen's Pawn
3180,31,white,20+0,1276,1486,Queen's Pawn
3181,41,white,10+0,1743,1504,Queen's Gambit Accepted: Old Variation
3182,90,black,10+2,1504,1685,Three Knights Opening
3183,55,white,10+2,1685,1504,Scandinavian Defense: Mieses-Kotroc Variation
3184,3,white,8+10,1639,1504,Queen's Pawn
3185,66,black,5+6,1739,1713,Four Knights Game: Italian Variation
3186,39,black,5+5,1413,1430,Scandinavian Defense
3187,27,white,10+0,1806,1413,Queen's Pawn
3188,85,white,11+0,1388,1413,Queen's Pawn
3189,24,black,8+4,1413,1425,Sicilian Defense
3190,16,black,7+5,1413,1336,Scotch Game
3191,29,black,8+8,1413,1820,Caro-Kann Defense
3192,50,white,15+0,1852,1413,Queen's Pawn
3193,51,white,6+3,1861,1413,Queen's Pawn
3194,119,draw,12+12,1421,1413,Pirc Defense #4
3195,68,black,12+12,1423,1432,Philidor Defense
3196,49,black,12+12,1424,1441,Philidor Defense
3197,68,draw,12+10,1428,1527,French Defense
3198,39,black,12+10,1439,1426,Scotch Game
3199,44,black,13+12,1587,1423,Philidor Defense
3200,50,black,13+12,1390,1413,Pirc Defense #4
3201,47,white,13+12,1470,1395,Philidor Defense
3202,55,black,13+12,1406,1391,Caro-Kann Defense
3203,73,white,13+12,1411,1303,French Defense
3204,105,black,13+12,1387,1401,Pirc Defense #4
3205,77,black,13+12,1418,1574,Philidor Defense
3206,48,black,15+15,1429,1432,Modern Defense
3207,49,white,15+15,1492,1438,Queen's Pawn
3208,35,black,15+15,1447,1499,Scotch Game
3209,119,white,15+15,1436,1472,Scotch Game
3210,8,draw,15+15,1518,1431,Pirc Defense #4
3211,141,white,15+15,1352,1444,Pirc Defense #4
3212,70,black,15+0,1710,1911,Scandinavian Defense
3213,30,black,7+5,1733,1875,Four Knights Game: Italian Variation
3214,58,black,20+10,1791,1851,Philidor Defense
3215,76,white,10+5,1774,1772,Caro-Kann Defense
3216,85,white,9+3,1329,1876,Queen's Pawn
3217,3,draw,7+6,1880,1886,Bishop's Opening
3218,64,black,25+0,1541,1817,Sicilian Defense
3219,48,black,5+8,1500,1500,Pirc Defense #4
3220,27,white,8+8,1329,1061,Philidor Defense
3221,115,white,10+8,1392,1500,King's Pawn Game
3222,91,white,8+0,1404,1013,Sicilian Defense
3223,81,white,15+0,1619,1017,Four Knights Game: Italian Variation
3224,37,white,15+0,1617,1022,Sicilian Defense
3225,76,white,30+8,1173,1022,Sicilian Defense
3226,92,black,8+5,1240,1507,Modern Defense
3227,43,white,9+6,1504,1139,Hungarian Opening
3228,80,black,9+6,1148,1500,Van't Kruijs Opening
3229,73,white,13+0,1513,1156,Hungarian Opening
3230,59,white,12+0,1507,1248,Hungarian Opening
3231,53,white,8+8,1502,1227,Hungarian Opening
3232,23,white,10+0,1498,1147,Hungarian Opening
3233,44,black,30+8,1248,1492,Modern Defense
3234,49,white,30+0,1485,1298,Hungarian Opening
3235,63,white,30+8,1500,1329,French Defense
3236,48,black,10+0,1382,1644,Van't Kruijs Opening
3237,71,black,15+0,1642,1847,Owen Defense
3238,89,white,30+0,1855,1675,King's Pawn Game
3239,24,white,20+0,1921,1685,Queen's Gambit Refused: Marshall Defense
3240,60,white,20+0,1886,1688,Four Knights Game: Italian Variation
3241,56,black,14+8,1707,2021,Philidor Defense
3242,25,white,10+5,2037,1677,Four Knights Game: Italian Variation
3243,71,black,180+0,1896,1644,Scotch Game
3244,52,white,15+1,1860,1657,Queen's Gambit Refused: Marshall Defense
3245,40,black,20+0,1793,1640,Four Knights Game: Italian Variation
3246,112,black,10+0,1642,1585,French Defense
3247,74,black,6+3,1135,1125,Scandinavian Defense
3248,31,white,4+8,1126,1094,Caro-Kann Defense
3249,87,white,5+9,1328,1146,Queen's Pawn
3250,102,black,4+8,1188,1415,Philidor Defense
3251,50,black,5+8,1135,1709,Queen's Pawn
3252,165,white,10+0,1869,1724,Indian Game
3253,139,draw,10+0,1727,1627,Indian Game
3254,3,draw,10+0,1677,1716,Queen's Pawn
3255,52,black,8+0,1707,2000,Indian Game
3256,115,white,10+0,1694,1755,Queen's Gambit Declined
3257,164,draw,10+0,1862,1698,Queen's Pawn
3258,121,draw,10+0,1500,1677,Van't Kruijs Opening
3259,54,black,10+0,1687,1732,Queen's Gambit Accepted: Old Variation
3260,61,white,5+5,1504,1398,Scandinavian Defense: Mieses-Kotroc Variation
3261,11,white,5+8,1342,1553,French Defense
3262,102,black,11+0,1623,1530,Horwitz Defense
3263,48,black,11+0,1511,1614,Scandinavian Defense
3264,49,white,12+0,1606,1101,Queen's Pawn
3265,47,white,15+0,1596,1535,Horwitz Defense
3266,66,black,10+0,1607,1771,Indian Game
3267,90,black,10+0,1619,1593,Indian Game
3268,44,black,10+0,1634,1526,Modern Defense
3269,61,white,15+10,1627,1661,Sicilian Defense
3270,13,white,15+1,1629,1858,Horwitz Defense
3271,122,black,15+0,1675,1895,Sicilian Defense
3272,117,white,15+0,1853,1895,Caro-Kann Defense
3273,44,black,10+0,1631,1500,Caro-Kann Defense
3274,58,black,10+1,1600,1595,Queen's Gambit Refused: Marshall Defense
3275,88,black,10+4,1328,1607,Sicilian Defense
3276,77,white,10+0,1448,1632,Sicilian Defense
3277,47,white,10+0,1636,1601,Scandinavian Defense: Mieses-Kotroc Variation
3278,29,black,10+0,1650,1585,Ruy Lopez: Steinitz Defense
3279,41,white,10+0,1766,1655,Indian Game
3280,22,black,10+0,1672,1706,Scandinavian Defense: Mieses-Kotroc Variation
3281,76,black,10+0,1680,1673,Philidor Defense
3282,81,white,7+7,1939,2011,Italian Game
3283,102,black,8+0,1965,1940,Caro-Kann Defense
3284,57,white,5+5,1514,2032,Pirc Defense #4
3285,45,black,5+6,1531,1514,Giuoco Piano
3286,7,white,15+0,1554,1104,Philidor Defense
3287,69,white,30+0,1033,1500,King's Pawn Game
3288,51,white,12+9,1437,1060,Scandinavian Defense
3289,39,white,10+0,1842,1060,Scandinavian Defense: Mieses-Kotroc Variation
3290,85,white,14+5,1362,1076,Queen's Pawn
3291,10,black,20+0,1137,1383,Modern Defense
3292,21,white,20+0,1363,1299,Queen's Pawn
3293,31,white,5+8,1605,1352,Philidor Defense
3294,65,white,5+8,1559,1500,Philidor Defense
3295,162,black,8+0,1878,2005,Sicilian Defense
3296,45,white,10+2,1209,1237,Sicilian Defense
3297,115,white,5+5,1504,1241,Horwitz Defense
3298,71,white,10+5,1225,1378,Ruy Lopez: Steinitz Defense
3299,62,white,15+8,1328,1215,Pirc Defense #4
3300,62,black,7+5,1121,1212,Horwitz Defense
3301,34,black,5+8,1216,1523,Philidor Defense
3302,22,black,10+5,1242,1402,Sicilian Defense
3303,99,white,30+0,1222,1314,Scandinavian Defense: Mieses-Kotroc Variation
3304,16,black,30+0,1329,1206,Sicilian Defense
3305,115,white,8+3,1196,1112,Philidor Defense
3306,31,white,8+3,1081,1213,Sicilian Defense
3307,32,black,10+2,1528,1192,Sicilian Defense
3308,54,black,10+7,1199,1359,French Defense
3309,18,white,5+8,1829,1420,Philidor Defense
3310,37,white,5+8,1830,1830,King's Pawn Game
3311,40,black,4+7,1223,1333,Modern Defense
3312,58,black,10+0,1628,1532,King's Pawn Game
3313,109,white,5+8,1802,1662,Queen's Pawn
3314,65,white,8+0,1683,1627,Bishop's Opening
3315,64,white,8+0,1672,1663,Bishop's Opening
3316,119,white,7+7,1526,1536,French Defense
3317,79,white,5+8,1342,1580,Scotch Game
3318,32,white,8+8,1500,1394,Queen's Pawn
3319,75,white,10+0,1747,1962,Sicilian Defense
3320,151,white,10+0,1605,2114,Sicilian Defense
3321,75,white,8+0,2074,2013,Ruy Lopez: Steinitz Defense
3322,57,black,8+0,1982,2042,Sicilian Defense
3323,152,draw,8+0,1978,2061,Sicilian Defense
3324,114,black,8+0,1689,2201,Sicilian Defense
3325,55,white,8+0,2192,1357,Philidor Defense
3326,33,white,5+8,1467,1305,Caro-Kann Defense
3327,58,black,11+11,1333,1289,Caro-Kann Defense
3328,49,white,11+11,1271,1346,Queen's Gambit Refused: Marshall Defense
3329,88,black,8+1,1642,1273,Queen's Pawn
3330,76,black,10+0,1529,1247,Caro-Kann Defense
3331,71,white,10+0,1515,1253,Caro-Kann Defense
3332,49,white,5+8,1233,1289,Caro-Kann Defense
3333,103,white,5+6,1542,1295,Caro-Kann Defense
3334,69,black,10+8,1295,1733,Horwitz Defense
3335,77,white,5+8,1282,1394,Queen's Gambit Declined
3336,79,white,15+15,1655,1286,Caro-Kann Defense
3337,68,draw,10+0,1608,1591,Sicilian Defense
3338,50,black,10+0,1699,1581,Philidor Defense
3339,51,white,10+0,1562,1714,Philidor Defense
3340,23,white,10+0,1730,1603,Italian Game
3341,48,black,10+0,1611,1775,Sicilian Defense
3342,76,black,10+0,1500,1588,King's Pawn Game
3343,28,white,15+8,1588,1203,Scandinavian Defense: Mieses-Kotroc Variation
3344,38,black,5+5,1662,1586,Queen's Gambit Refused: Marshall Defense
3345,3,white,6+8,1362,1265,Scandinavian Defense
3346,3,white,6+8,1362,1265,Scandinavian Defense
3347,50,black,19+30,1265,1500,Queen's Pawn
3348,50,black,19+30,1265,1500,Van't Kruijs Opening
3349,10,black,8+0,1099,1574,Scandinavian Defense
3350,41,white,15+5,1293,1411,Philidor Defense
3351,19,black,10+8,1230,1402,Three Knights Opening
3352,65,white,45+0,1611,1410,Philidor Defense
3353,78,black,9+9,1292,1419,Hungarian Opening
3354,56,black,10+6,1257,1389,King's Pawn Game
3355,34,black,15+0,1188,1381,Queen's Pawn
3356,101,white,29+30,1399,1399,Queen's Gambit Refused: Marshall Defense
3357,74,black,10+15,1279,1386,King's Pawn Game
3358,62,black,8+8,1485,1362,Scotch Game
3359,19,white,15+9,1373,1286,Queen's Pawn
3360,24,black,15+5,1348,1353,Van't Kruijs Opening
3361,53,white,5+8,1347,1455,Queen's Pawn
3362,41,white,10+1,1426,1317,Queen's Pawn
3363,69,white,20+0,1479,1334,Four Knights Game: Italian Variation
3364,41,white,3+10,1464,1403,King's Pawn Game
3365,50,black,5+5,1438,1497,Modern Defense
3366,66,white,10+0,1499,1478,Sicilian Defense
3367,55,white,180+5,1366,1483,Sicilian Defense
3368,43,white,10+0,1184,1485,Van't Kruijs Opening
3369,24,black,7+8,1464,1479,Sicilian Defense
3370,4,white,5+8,1500,1479,Van't Kruijs Opening
3371,66,black,10+0,1479,1810,Sicilian Defense
3372,49,black,12+7,1444,1642,Sicilian Defense
3373,81,white,10+0,1776,1829,Ruy Lopez: Steinitz Defense
3374,69,white,8+0,1747,1902,Caro-Kann Defense
3375,40,black,20+10,1576,1687,Italian Game
3376,58,black,20+10,1582,1773,Owen Defense
3377,106,black,20+10,1581,1667,Italian Game
3378,40,black,20+10,1583,1820,Italian Game
3379,136,black,20+10,1623,1473,Giuoco Piano
3380,55,white,20+10,1612,1582,Caro-Kann Defense
3381,131,draw,20+10,1613,1406,Italian Game
3382,65,white,20+10,1602,1572,Philidor Defense
3383,97,white,20+10,1593,1509,Scandinavian Defense
3384,65,white,20+10,1582,1260,Four Knights Game: Italian Variation
3385,29,white,20+10,1578,1277,Owen Defense
3386,124,white,20+10,1564,1461,Italian Game
3387,100,white,20+10,1557,1500,Four Knights Game: Italian Variation
3388,70,black,20+10,1566,1643,Giuoco Piano
3389,55,white,20+5,1602,1343,Giuoco Piano
3390,19,white,20+5,1587,1347,Philidor Defense
3391,37,white,20+5,1565,1548,Italian Game
3392,30,white,20+5,1561,1275,Giuoco Piano
3393,26,white,10+8,1377,1500,French Defense
3394,49,white,20+0,1327,1364,Three Knights Opening
3395,36,black,5+8,1070,1802,Owen Defense
3396,68,black,7+7,1097,1171,French Defense
3397,7,white,8+0,1271,1130,King's Pawn Game
3398,10,black,12+2,1130,1455,Sicilian Defense
3399,10,black,11+0,1240,1602,Sicilian Defense
3400,16,black,180+180,1240,1422,King's Pawn Game
3401,18,black,180+180,1240,1587,King's Pawn Game
3402,112,black,15+5,1271,1624,Bishop's Opening
3403,44,black,12+0,1500,1404,Scandinavian Defense
3404,41,white,10+0,1677,1672,Queen's Gambit Refused: Marshall Defense
3405,65,white,10+0,1674,1657,Sicilian Defense
3406,84,black,10+0,1664,1810,Scandinavian Defense: Mieses-Kotroc Variation
3407,21,white,10+0,1262,1236,Four Knights Game: Italian Variation
3408,88,black,10+0,1571,1784,Queen's Gambit Declined
3409,111,draw,10+0,1875,1589,Pirc Defense #4
3410,45,white,10+0,1636,1601,Pirc Defense #4
3411,72,black,10+0,1657,1584,Van't Kruijs Opening
3412,82,black,10+0,1606,1644,Queen's Pawn
3413,55,white,10+0,1581,1566,Queen's Pawn
3414,57,white,10+0,1495,1500,Scandinavian Defense: Mieses-Kotroc Variation
3415,77,white,15+8,1040,1215,French Defense
3416,62,black,30+5,1215,1500,Van't Kruijs Opening
3417,56,black,20+0,1289,1442,King's Pawn Game
3418,39,white,20+0,1434,1500,Italian Game
3419,48,black,10+0,1270,1372,Horwitz Defense
3420,94,black,8+0,1336,1372,Van't Kruijs Opening
3421,56,black,10+1,1372,1500,French Defense
3422,34,black,10+0,1372,1500,French Defense
3423,57,white,5+8,1710,1376,Sicilian Defense
3424,53,black,5+5,1245,1336,Sicilian Defense
3425,48,white,15+0,1599,2051,French Defense
3426,52,black,15+0,1446,1556,Sicilian Defense
3427,92,draw,10+2,1418,1589,Sicilian Defense
3428,105,white,15+0,1512,1465,Three Knights Opening
3429,55,white,15+0,1470,1195,Van't Kruijs Opening
3430,75,white,11+11,1420,1483,Philidor Defense
3431,113,white,180+180,1421,1315,King's Pawn Game
3432,27,black,10+10,1757,1866,Sicilian Defense
3433,16,black,15+0,1371,1575,Hungarian Opening
3434,49,white,15+0,1377,1451,Queen's Pawn
3435,33,white,15+0,1245,1260,Van't Kruijs Opening
3436,36,black,15+0,1260,1222,Philidor Defense
3437,34,black,15+0,1279,1716,Queen's Pawn
3438,54,black,15+0,1500,1591,Philidor Defense
3439,74,black,15+0,1591,1500,English Opening: King's English Variation
3440,79,white,15+0,1591,1500,English Opening: King's English Variation
3441,107,white,15+0,1591,1500,English Opening: King's English Variation
3442,64,black,150+60,1492,1500,Sicilian Defense
3443,2,black,18+18,1500,1500,Sicilian Defense
3444,46,black,5+8,1500,1696,Van't Kruijs Opening
3445,60,black,20+1,1250,1208,Van't Kruijs Opening
3446,15,white,10+5,1626,1217,Scotch Game
3447,87,white,16+8,1937,1221,Scotch Game
3448,25,white,10+0,1508,1237,Scandinavian Defense: Mieses-Kotroc Variation
3449,27,white,16+0,1393,1251,Italian Game
3450,41,white,5+10,1512,1261,Bishop's Opening
3451,33,black,18+10,1266,1669,King's Pawn Game
3452,59,white,5+8,1426,1282,King's Pawn Game
3453,76,black,5+10,1640,1290,King's Pawn Game
3454,87,white,20+4,1443,1313,King's Pawn Game
3455,89,white,15+0,1847,1287,Scandinavian Defense: Mieses-Kotroc Variation
3456,61,black,10+2,1500,1298,Queen's Pawn
3457,33,white,5+5,1323,1318,Queen's Pawn
3458,29,white,5+8,1457,1327,King's Pawn Game
3459,39,white,9+0,1189,1410,Caro-Kann Defense
3460,96,black,20+15,1189,1366,Bishop's Opening
3461,20,black,8+0,1161,1465,King's Pawn Game
3462,2,black,0+16,2073,2257,Scandinavian Defense
3463,2,black,0+16,2159,1500,Scandinavian Defense
3464,2,black,0+16,1816,2230,Scandinavian Defense
3465,39,draw,0+16,2002,2302,French Defense
3466,23,white,0+16,2276,2111,Three Knights Opening
3467,2,black,0+16,1836,2340,Queen's Pawn
3468,2,black,0+16,1921,2322,Queen's Pawn
3469,2,black,0+16,1654,2314,Scandinavian Defense
3470,2,black,0+16,1513,2312,Scandinavian Defense
3471,27,white,6+3,1591,1348,Bishop's Opening
3472,19,white,10+0,1531,1354,Bishop's Opening
3473,45,white,12+5,1336,1364,Giuoco Piano
3474,18,black,6+7,1415,1437,French Defense
3475,75,white,20+0,1624,1427,Bishop's Opening
3476,48,black,10+0,1439,1422,Philidor Defense
3477,33,white,10+0,1413,1441,Pirc Defense #4
3478,42,black,10+0,1444,1400,Scotch Game
3479,37,white,10+0,1518,1408,Giuoco Piano
3480,22,black,10+5,1500,1369,Four Knights Game: Italian Variation
3481,47,white,15+4,1359,1323,Philidor Defense
3482,39,white,5+5,1752,1363,Four Knights Game: Italian Variation
3483,86,black,10+0,1373,2007,Four Knights Game: Italian Variation
3484,62,draw,10+0,1197,1379,Giuoco Piano
3485,33,white,8+0,1497,1500,French Defense
3486,56,black,20+8,1500,1563,Queen's Pawn
3487,42,black,7+8,1500,1563,Bishop's Opening
3488,71,white,3+8,1485,1352,Scotch Game
3489,84,white,10+2,1702,1375,Queen's Gambit Accepted: Old Variation
3490,63,white,5+5,1394,1228,Queen's Gambit Refused: Marshall Defense
3491,86,black,5+15,1511,1500,King's Pawn Game
3492,120,black,10+0,1600,2015,Modern Defense
3493,73,white,10+0,1942,1845,Queen's Pawn
3494,114,black,10+0,1846,1910,Indian Game
3495,69,white,10+0,1890,1846,Queen's Pawn
3496,40,black,30+10,1121,1355,English Opening: King's English Variation
3497,57,white,5+17,1339,1500,King's Pawn Game
3498,21,white,30+5,1794,951,Queen's Pawn
3499,52,black,30+5,951,1793,Van't Kruijs Opening
3500,16,white,180+0,1496,954,Queen's Pawn
3501,3,white,10+0,1146,996,French Defense
3502,53,white,5+8,1518,1050,Philidor Defense
3503,61,black,6+6,1068,1304,Van't Kruijs Opening
3504,15,white,5+25,1216,1191,Queen's Pawn
3505,12,black,180+180,895,1164,Scandinavian Defense: Mieses-Kotroc Variation
3506,19,black,5+5,957,1058,French Defense
3507,57,white,11+4,1334,880,King's Pawn Game
3508,50,black,10+20,1500,1392,Indian Game
3509,123,white,180+180,1392,1500,Scandinavian Defense
3510,68,black,10+0,1500,1669,Queen's Pawn
3511,34,black,10+5,1497,1521,Owen Defense
3512,64,white,10+5,1475,1165,French Defense
3513,46,black,10+5,1411,1584,Scandinavian Defense
3514,29,white,10+0,1555,1500,Horwitz Defense
3515,35,white,45+0,1564,1503,Scandinavian Defense: Mieses-Kotroc Variation
3516,112,black,5+5,1473,1414,Owen Defense
3517,28,black,5+5,1486,1412,Scandinavian Defense: Mieses-Kotroc Variation
3518,39,white,5+5,1398,1544,Hungarian Opening
3519,73,white,5+5,1511,1405,Owen Defense
3520,88,black,5+8,1679,1342,Scandinavian Defense: Mieses-Kotroc Variation
3521,36,black,5+5,1462,1500,Scandinavian Defense
3522,56,black,7+4,1711,1652,Queen's Pawn
3523,64,black,7+4,1722,1723,Queen's Pawn
3524,81,white,7+4,1704,1551,Indian Game
3525,54,black,12+0,1713,1768,Indian Game
3526,46,black,7+15,1713,1668,Indian Game
3527,57,white,7+15,1703,1678,Modern Defense
3528,56,white,7+15,1695,1600,Modern Defense
3529,54,black,7+15,1709,1610,Horwitz Defense
3530,45,white,7+15,1700,1620,Indian Game
3531,140,black,7+15,1705,1616,Indian Game
3532,27,black,7+15,1724,1771,Indian Game
3533,87,white,7+15,1720,1481,Horwitz Defense
3534,39,white,7+15,1719,1856,Horwitz Defense
3535,77,white,10+3,1458,1738,Queen's Pawn
3536,32,white,10+3,1717,1699,Queen's Pawn
3537,78,white,7+5,1721,1450,Queen's Pawn
3538,83,white,7+5,1709,1695,Indian Game
3539,60,white,7+5,1697,1718,Queen's Pawn
3540,127,draw,7+5,1691,1626,Queen's Pawn
3541,43,white,7+5,1681,1733,Queen's Pawn
3542,46,black,7+5,1685,1946,Indian Game
3543,89,white,7+5,1682,1350,Horwitz Defense
3544,90,black,7+5,1697,1546,Modern Defense
3545,64,black,7+5,1714,1553,Modern Defense
3546,55,white,7+5,1693,1521,Horwitz Defense
3547,99,white,7+5,1680,1713,Queen's Pawn
3548,79,white,7+5,1674,1491,Modern Defense
3549,161,draw,5+10,1846,1669,Queen's Pawn
3550,48,black,8+2,1675,1858,Indian Game
3551,12,black,7+5,1551,1667,Italian Game
3552,40,white,7+5,1651,1629,Queen's Pawn
3553,107,draw,7+5,1663,1300,Queen's Pawn
3554,101,white,7+5,1655,1518,Queen's Pawn
3555,144,black,7+2,1749,1716,Four Knights Game: Italian Variation
3556,37,white,7+2,1735,1500,French Defense
3557,30,black,7+2,1425,1754,Owen Defense
3558,57,black,7+2,1799,1500,Owen Defense
3559,65,white,7+2,1760,1711,Philidor Defense
3560,31,white,5+8,1383,1500,Scandinavian Defense: Mieses-Kotroc Variation
3561,47,white,20+60,1342,1299,Queen's Pawn
3562,47,black,10+5,1357,904,French Defense
3563,11,white,10+0,1341,1259,Queen's Pawn
3564,102,black,10+5,1280,1341,Queen's Pawn
3565,49,white,12+8,1336,1099,Queen's Pawn
3566,27,white,15+15,1336,1190,Modern Defense
3567,38,black,10+5,1336,1259,Queen's Pawn
3568,59,white,5+8,1336,944,Queen's Pawn
3569,54,white,10+5,1336,1217,Queen's Pawn
3570,47,white,10+5,1202,1336,Scandinavian Defense: Mieses-Kotroc Variation
3571,10,black,10+5,1354,1680,Queen's Pawn
3572,41,white,10+8,1354,1289,Queen's Pawn
3573,12,black,15+12,1084,1099,Hungarian Opening
3574,32,white,10+10,1362,1094,Sicilian Defense
3575,15,black,10+0,1116,1247,Caro-Kann Defense
3576,9,white,10+8,1099,1290,Van't Kruijs Opening
3577,16,black,9+0,1199,1503,Hungarian Opening
3578,3,black,25+0,1148,1614,Sicilian Defense
3579,2,black,25+17,1149,1672,Scandinavian Defense
3580,102,black,180+180,1500,1430,English Opening: King's English Variation
3581,54,black,8+0,2022,2226,Modern Defense
3582,47,white,8+0,2202,1965,French Defense
3583,51,white,30+0,1503,1500,Queen's Pawn
3584,96,black,10+0,1613,2237,English Opening: King's English Variation
3585,80,black,7+2,1737,2257,Van't Kruijs Opening
3586,23,black,30+0,1408,1690,Queen's Gambit Declined
3587,69,white,30+0,1695,1702,Van't Kruijs Opening
3588,31,white,30+0,1675,1722,Scotch Game
3589,53,black,30+0,1696,1711,Scotch Game
3590,77,white,30+0,1552,1713,Scotch Game
3591,29,white,30+0,1703,1679,Sicilian Defense
3592,53,white,30+0,1685,1579,Sicilian Defense
3593,101,white,30+0,1670,1522,Bishop's Opening
3594,101,draw,30+0,1665,1684,Sicilian Defense
3595,44,white,30+0,1650,1574,Bishop's Opening
3596,34,black,30+0,1687,1657,Italian Game
3597,35,white,30+0,1670,1542,Bishop's Opening
3598,73,white,30+0,1502,1687,Queen's Gambit Refused: Marshall Defense
3599,28,black,30+0,1706,1482,Scandinavian Defense
3600,54,draw,10+0,1837,1426,Scandinavian Defense: Mieses-Kotroc Variation
3601,2,black,180+0,856,1423,Queen's Pawn
3602,2,white,180+0,1417,861,Van't Kruijs Opening
3603,2,black,180+0,864,1414,Van't Kruijs Opening
3604,2,black,180+0,867,1410,Van't Kruijs Opening
3605,3,white,180+0,1407,871,Van't Kruijs Opening
3606,2,white,180+0,1403,874,Van't Kruijs Opening
3607,2,black,180+0,877,1399,Van't Kruijs Opening
3608,3,white,180+180,1390,885,Van't Kruijs Opening
3609,3,white,180+0,1386,889,Van't Kruijs Opening
3610,3,white,180+180,1381,893,Van't Kruijs Opening
3611,2,black,180+0,897,1375,Pirc Defense #4
3612,3,white,180+180,1369,902,Van't Kruijs Opening
3613,2,black,180+180,908,1363,Van't Kruijs Opening
3614,2,white,180+180,1356,913,Van't Kruijs Opening
3615,2,white,180+0,1348,919,Van't Kruijs Opening
3616,2,black,180+180,926,1340,Van't Kruijs Opening
3617,3,white,180+180,1330,934,Pirc Defense #4
3618,2,black,180+180,943,1319,Van't Kruijs Opening
3619,2,white,180+180,1306,953,Pirc Defense #4
3620,2,white,180+180,1291,965,Scandinavian Defense
3621,2,white,180+180,1271,979,Scandinavian Defense
3622,18,black,0+180,1271,1500,Queen's Gambit Refused: Marshall Defense
3623,43,white,20+0,1387,1228,Scandinavian Defense
3624,40,black,20+0,1369,1062,Philidor Defense
